,hh_id,migrations,num_shocked,tick,wealth
0,53,0,0,0,9663.518926484043
0,54,0,1,0,0.00019110587228184526
0,55,0,0,0,4301.449308745851
0,56,0,1,0,0.00046625846051928616
0,57,0,1,0,170.10551750755272
0,58,0,1,0,205.50954665826606
0,59,0,0,0,3000.000269684198
0,60,0,0,0,11000.000164111361
0,61,0,0,0,3454.0203734168604
0,62,0,0,0,4500.000484343918
0,63,0,1,0,319.2584927639281
0,64,0,0,0,4033.9266382622823
0,65,0,0,0,400.00037614499706
0,66,0,0,0,3600.0001413352575
0,67,0,1,0,0.0001043805083878777
0,68,0,0,0,2100.001366441129
0,69,0,0,0,3524.819385907267
0,70,0,1,0,0.0001848445093187846
0,71,0,1,0,193.89992728345865
0,72,0,1,0,0.00012318269474575927
0,73,0,1,0,2.7836055617940096e-05
0,74,0,0,0,1500.0000053197145
0,75,0,1,0,0.0002265803647600146
0,76,0,1,0,2.160365463855061e-06
0,77,0,0,0,1500.0000924105686
0,78,0,0,0,5200.0008099466595
0,79,0,1,0,1.6983442882167924e-05
0,80,0,0,0,800.0002781286472
0,81,0,0,0,1800.000632835161
0,82,0,1,0,2.313436592506187e-05
0,83,0,1,0,275.2710417456621
0,84,0,1,0,6.482275734784032e-05
0,85,0,1,0,0.00010847628976705885
0,86,0,1,0,0.0001872710760974506
0,87,0,0,0,9512.781279870833
0,88,0,1,0,0.0001466300315504291
0,89,0,0,0,11699.371529182015
0,90,0,1,0,176.90129778558043
0,91,0,0,0,7000.000615987154
0,92,0,0,0,0.00018509613664315417
0,93,0,0,0,5400.000111210395
0,94,0,0,0,0.00012888598204536988
0,95,0,0,0,5829.895112748826
0,96,0,0,0,6000.0000026108355
0,97,0,1,0,3.57585070154696e-05
0,98,0,1,0,0.00030837341539517954
0,99,0,0,0,3968.9198038586856
0,100,0,1,0,0.0008244835014979642
0,1,0,2,1,492.18620311559545
0,2,0,0,1,6623.039112202292
0,3,1,0,1,1400.0000018475087
0,4,0,0,1,4800.000250072936
0,5,0,1,1,2700.0003639950332
0,6,0,1,1,1333.711370985887
0,7,0,1,1,597.4462845658593
0,8,1,1,1,1198.5325185588385
0,9,0,1,1,11446.780730337952
0,10,0,2,1,178.15612710200514
0,11,0,1,1,5178.90247930007
0,12,0,0,1,15319.708676247845
0,13,1,1,1,6488.157915565268
0,14,0,0,1,9013.699015898605
0,15,1,1,1,3545.0239968351148
0,16,0,0,1,0.00011106305931011557
0,17,0,0,1,19709.649261233633
0,18,0,2,1,0.00013723446351581142
0,19,0,0,1,6706.314444157109
0,20,0,2,1,0.00010873712509122759
0,21,0,1,1,2921.8905094065644
0,22,0,1,1,107.01332584184459
0,23,0,2,1,480.9164063010416
0,24,0,0,1,5497.67054731127
0,25,0,2,1,457.92276051603267
0,26,0,2,1,33.596471008123714
0,27,0,0,1,6382.150844429676
0,28,1,1,1,1909.2274374544677
0,29,0,0,1,400.00010314080146
0,30,0,2,1,422.0422932873068
0,31,0,0,1,2119.6206876302276
0,32,0,0,1,1603.9663353924277
0,33,0,1,1,1877.2272795858964
0,34,0,1,1,1406.7838489907258
0,35,0,0,1,1738.5767704061527
0,36,0,0,1,0.0006671380101045415
0,37,0,0,1,8707.7764919496
0,38,1,1,1,5526.804784178288
0,39,0,0,1,18942.762145670065
0,40,0,1,1,528.7686160792513
0,41,0,0,1,13963.223582501267
0,42,0,1,1,2642.8263039182666
0,43,0,0,1,4766.806167647687
0,44,0,1,1,5200.0001312912245
0,45,1,1,1,2874.4237138972708
0,46,0,2,1,4.01500179184371e-05
0,47,1,0,1,2200.000417166992
0,48,0,1,1,811.2988347008586
0,49,0,0,1,1421.7592669471455
0,50,0,0,1,14695.450312387782
0,51,0,0,1,8355.548463525887
0,52,0,0,1,7519.227347407921
0,53,0,0,1,18771.427701032557
0,54,0,2,1,0.00017737758074290997
0,55,0,1,1,3678.464805185013
0,56,0,2,1,6.138922455366031e-05
0,57,0,2,1,267.1526754290528
0,58,0,2,1,64.81418431185213
0,59,0,1,1,437.99130103391946
0,60,1,1,1,9490.813042772454
0,61,0,0,1,6908.0403210178165
0,62,0,0,1,8792.179875502265
0,63,0,2,1,340.0292064408814
0,64,0,0,1,8067.852843868451
0,65,0,0,1,800.0003761449971
0,66,1,1,1,953.623599729463
0,67,0,1,1,1741.5736350197978
0,68,1,0,1,3140.2540889546754
0,69,0,0,1,6864.552151645588
0,70,0,1,1,8400.00018484451
0,71,0,2,1,103.76377047102257
0,72,0,1,1,4088.1257639560145
0,73,0,1,1,7980.72615918584
0,74,1,1,1,334.88125632303945
0,75,0,1,1,967.5315005241706
0,76,0,1,1,2800.0000021603655
0,77,0,1,1,446.03362147124807
0,78,1,1,1,1406.7183245513452
0,79,0,2,1,4.653276481814945e-06
0,80,0,0,1,1600.000278128647
0,81,0,0,1,3549.568896230604
0,82,0,1,1,6500.000023134366
0,83,0,1,1,275.2710417456621
0,84,0,2,1,5.494006040220486e-05
0,85,0,2,1,3.997599031493458e-05
0,86,0,1,1,4058.8701067539128
0,87,0,0,1,18528.880853678347
0,88,0,2,1,0.00011453352316665034
0,89,1,1,1,212.11347857141217
0,90,0,1,1,176.90129778558043
0,91,1,1,1,1717.1288812056914
0,92,0,0,1,0.00018509613664315417
0,93,1,1,1,1575.8992867711968
0,94,0,1,1,106.42776320677055
0,95,0,0,1,11408.6989030821
0,96,1,1,1,3172.1223108399518
0,97,0,2,1,690.6745432487395
0,98,0,2,1,6.583278538113957e-05
0,99,0,0,1,7845.159628899012
0,100,0,2,1,0.0006362769541183602
0,1,0,2,2,3950.601034924551
0,2,0,0,2,9896.132067182076
0,3,1,1,2,915.80352187592
0,4,0,0,2,7150.3907809436105
0,5,0,2,2,1979.5105566994805
0,6,0,2,2,1142.0604468604474
0,7,0,1,2,2580.0545791740105
0,8,1,2,2,1310.699245344266
0,9,0,1,2,22843.89841847683
0,10,0,2,2,178.15612710200514
0,11,0,1,2,9782.911655616408
0,12,0,0,2,22636.626958558598
0,13,1,1,2,13704.516008133101
0,14,0,0,2,13095.510014295458
0,15,1,1,2,12902.199295580627
0,16,0,0,2,0.00011106305931011557
0,17,0,0,2,29433.52582309967
0,18,0,2,2,5000.000137234463
0,19,0,0,2,9413.19776038827
0,20,0,3,2,1.3309821983597733e-05
0,21,0,1,2,5146.233057720073
0,22,0,1,2,107.01332584184459
0,23,0,2,2,7608.449468934417
0,24,0,0,2,8214.335580875244
0,25,0,2,2,3257.9227605160327
0,26,0,2,2,1519.3625773800982
0,27,1,1,2,2969.2043699282995
0,28,1,2,2,1195.2047447254913
0,29,0,0,2,600.0001031408015
0,30,0,2,2,922.0422932873068
0,31,0,0,2,3039.241345656369
0,32,0,1,2,729.0948795607625
0,33,1,1,2,2204.59207290133
0,34,0,2,2,703.3861663272928
0,35,0,1,2,167.80297330788648
0,36,0,0,2,0.0006671380101045415
0,37,0,0,2,13041.01589399062
0,38,2,2,2,2197.7409539651567
0,39,0,0,2,27915.763928459182
0,40,0,1,2,828.7686160792513
0,41,1,1,2,2557.4576171970334
0,42,1,1,2,4248.586241265538
0,43,0,1,2,0.0
0,44,0,1,2,10297.41986180857
0,45,1,1,2,7307.5580388355
0,46,0,3,2,2.568292120509045e-05
0,47,2,0,2,3000.000417166992
0,48,0,1,2,2678.158352609628
0,49,0,1,2,79.08222361638278
0,50,1,1,2,1554.1681130914853
0,51,1,1,2,472.07176157036787
0,52,0,0,2,11232.765903617443
0,53,0,0,2,27761.1505497265
0,54,0,2,2,2952.3049870819086
0,55,0,1,2,7918.190162450472
0,56,0,2,2,4971.064995975273
0,57,0,2,2,667.1526754290528
0,58,0,2,2,1204.8675769445629
0,59,0,1,2,3437.9913010339196
0,60,1,1,2,19737.90140492163
0,61,0,1,2,1045.0251964831566
0,62,0,0,2,13084.359266660611
0,63,0,2,2,740.0292064408814
0,64,1,1,2,3670.1623450334296
0,65,0,1,2,525.171451264956
0,66,1,2,2,1280.0295367052393
0,67,0,1,2,3483.1471656590875
0,68,2,0,2,4280.506811468222
0,69,0,0,2,10204.28491738391
0,70,0,1,2,16729.808949012357
0,71,0,2,2,4566.916671933374
0,72,0,1,2,7818.2042887515045
0,73,0,1,2,15961.452290535623
0,74,1,1,2,1734.8812563230395
0,75,0,1,2,1935.0627744679762
0,76,0,1,2,6000.0000021603655
0,77,0,1,2,1946.0336214712481
0,78,1,2,2,413.34597577732586
0,79,0,3,2,1.7229205557672992e-06
0,80,0,0,2,2400.000278128647
0,81,0,0,2,5299.137159626047
0,82,1,2,2,2383.807477224936
0,83,0,1,2,275.2710417456621
0,84,0,2,2,2400.00005494006
0,85,0,2,2,2957.701123539097
0,86,0,1,2,8117.740026236749
0,87,0,0,2,27329.350177230783
0,88,0,2,2,2989.2560681260247
0,89,1,2,2,1416.5649632874208
0,90,0,2,2,305.38638283915736
0,91,1,1,2,7055.307461891453
0,92,0,1,2,270.92498635075685
0,93,1,1,2,6775.899286771197
0,94,0,1,2,106.42776320677055
0,95,0,0,2,16934.367384604306
0,96,1,1,2,8372.122310839952
0,97,0,2,2,6090.67454324874
0,98,0,3,2,4.707433805238127e-06
0,99,1,1,2,4523.989478560033
0,100,0,3,2,0.0006230585269546271
0,1,0,2,3,7036.490582529574
0,2,0,0,3,13043.060170585015
0,3,1,1,3,2315.80352187592
0,4,0,0,3,9500.781311814284
0,5,0,2,3,4677.240812398565
0,6,0,3,3,1155.294896540824
0,7,0,1,3,4562.662873782162
0,8,1,3,3,1384.8946570926062
0,9,1,2,3,14733.211478961357
0,10,0,2,3,178.15612710200514
0,11,1,2,3,4869.154018653557
0,12,1,1,3,18707.651886548836
0,13,1,1,3,20920.874100700934
0,14,0,0,3,17173.77863611939
0,15,1,1,3,21914.88751401376
0,16,0,1,3,226.93953668059936
0,17,1,1,3,20278.61401326669
0,18,0,2,3,9696.485777022821
0,19,0,1,3,8307.63219155165
0,20,0,3,3,4137.422882149237
0,21,0,2,3,322.2524907990242
0,22,0,1,3,107.01332584184459
0,23,1,3,3,1966.4839152980474
0,24,1,1,3,5577.931200474595
0,25,0,2,3,6057.922760516032
0,26,0,3,3,165.15377355482295
0,27,2,2,3,1068.957018493169
0,28,2,2,3,2695.2047447254913
0,29,0,0,3,800.0001031408015
0,30,0,2,3,1422.0422932873068
0,31,0,1,3,624.2015228954313
0,32,0,1,3,1497.4827075548008
0,33,2,1,3,2731.956866216764
0,34,0,2,3,2516.1356551836247
0,35,0,2,3,0.0
0,36,0,0,3,0.0006671380101045415
0,37,0,0,3,17134.056221606475
0,38,2,2,3,9597.740953965156
0,39,1,1,3,3220.453736988089
0,40,0,2,3,504.8147432952712
0,41,2,2,3,673.3589059538397
0,42,2,1,3,5767.12809746197
0,43,0,1,3,2027.6011255680369
0,44,1,2,3,1514.8287287418236
0,45,1,2,3,1437.8049840686583
0,46,0,4,3,5.295540629599051e-06
0,47,3,0,3,4000.000417166992
0,48,0,1,3,4545.017870518397
0,49,0,2,3,0.0
0,50,1,2,3,1702.9236118808221
0,51,1,2,3,819.2906811960346
0,52,1,1,3,7193.886195852831
0,53,0,0,3,36689.32547450403
0,54,0,2,3,5904.609796786236
0,55,0,2,3,6166.114327772438
0,56,0,2,3,9598.331670102785
0,57,0,2,3,1054.46475448451
0,58,0,2,3,2106.375228895063
0,59,0,1,3,6437.99130103392
0,60,2,2,3,19027.70470384357
0,61,0,1,3,4099.259133221865
0,62,0,0,3,17376.538657818957
0,63,0,2,3,1140.0292064408814
0,64,1,1,3,6704.088550639598
0,65,0,1,3,899.1144309341015
0,66,1,3,3,664.7856578422368
0,67,0,1,3,5224.720696298377
0,68,3,0,3,5520.759533981768
0,69,0,0,3,13481.060958906388
0,70,0,1,3,25750.403891548423
0,71,0,2,3,8844.795721354152
0,72,0,1,3,11489.462760974024
0,73,1,2,3,3061.0533968311443
0,74,1,2,3,972.6208239697703
0,75,0,2,3,983.7890776160436
0,76,0,1,3,9557.491923901001
0,77,0,2,3,313.60598859394815
0,78,1,3,3,450.89758258940253
0,79,0,4,3,5.16526629548818e-07
0,80,1,1,3,885.7632327929231
0,81,0,1,3,2390.7409426185636
0,82,2,3,3,1713.1719415968237
0,83,0,1,3,275.2710417456621
0,84,0,2,3,4793.025814524016
0,85,1,3,3,465.7010992345506
0,86,0,1,3,12176.609945719585
0,87,0,0,3,35687.80665047566
0,88,0,2,3,5515.881916459601
0,89,1,2,3,13248.908430179361
0,90,0,3,3,153.41042096819717
0,91,2,2,3,4156.7969684109585
0,92,0,1,3,270.92498635075685
0,93,1,1,3,12575.899286771197
0,94,0,1,3,106.42776320677055
0,95,1,1,3,3452.066030502189
0,96,1,1,3,13541.770761054126
0,97,1,3,3,4866.893921796502
0,98,0,4,3,4.427432512256342e-06
0,99,1,1,3,8100.22930360036
0,100,0,3,3,6995.677666684395
0,1,1,3,4,5365.550994937075
0,2,1,1,4,10307.871053619594
0,3,2,1,4,2715.80352187592
0,4,0,0,4,11851.171842684958
0,5,0,2,4,7374.97106809765
0,6,1,3,4,1155.294896540824
0,7,0,1,4,6540.262350634763
0,8,2,3,4,2375.1332973488034
0,9,1,2,4,24701.578514471348
0,10,0,2,4,178.15612710200514
0,11,2,3,4,3559.4549200342212
0,12,1,2,4,86.20986807746044
0,13,2,2,4,15751.619950071301
0,14,0,0,4,21252.047257943323
0,15,1,1,4,30696.311564491563
0,16,0,2,4,526.7093291817907
0,17,1,1,4,29215.213723942234
0,18,0,2,4,14392.971416811179
0,19,0,1,4,10537.780792918831
0,20,0,3,4,8274.845750988652
0,21,0,2,4,2546.5950391125316
0,22,0,1,4,107.01332584184459
0,23,1,3,4,9418.158565252077
0,24,1,1,4,7694.596234038568
0,25,0,2,4,8774.92869690304
0,26,0,3,4,1616.5349197177402
0,27,2,2,4,2432.6470195469
0,28,3,3,4,2653.832614801864
0,29,0,0,4,1000.0001031408015
0,30,1,2,4,922.0422932873068
0,31,0,1,4,1543.8221809215727
0,32,0,1,4,2229.122244981533
0,33,3,2,4,2610.0249207091724
0,34,0,3,4,2160.7574373840757
0,35,0,2,4,838.5766152241904
0,36,0,0,4,0.0006671380101045415
0,37,0,0,4,22327.096549222333
0,38,3,3,4,9292.469984438414
0,39,1,1,4,12323.964349374375
0,40,0,3,4,692.9936187611577
0,41,2,2,4,6202.263369257786
0,42,3,1,4,7385.669953658403
0,43,0,1,4,4055.2022511360738
0,44,1,2,4,5268.350937370949
0,45,1,2,4,5870.939309006887
0,46,0,5,4,5.120032685342951e-07
0,47,4,0,4,5200.000417166992
0,48,0,1,4,6411.877388427167
0,49,0,2,4,673.890976036175
0,50,1,2,4,8228.423005258037
0,51,1,3,4,1062.3318026470422
0,52,1,1,4,10507.424752062354
0,53,0,0,4,44983.661138220225
0,54,1,3,4,312.88141253373686
0,55,0,2,4,10405.839685037896
0,56,0,3,4,0.0
0,57,1,2,4,408.4316938852737
0,58,0,2,4,3007.8828808455637
0,59,0,1,4,9437.991301033919
0,60,2,2,4,28574.793065992748
0,61,1,2,4,1299.3722296164572
0,62,0,0,4,21668.7180489773
0,63,1,2,4,640.0292064408814
0,64,1,1,4,9738.014756245764
0,65,0,1,4,1273.057410603247
0,66,1,3,4,4264.785657842237
0,67,0,1,4,6861.615011539752
0,68,3,0,4,7861.012256495314
0,69,0,0,4,16378.1633555476
0,70,0,1,4,34536.54563446994
0,71,1,3,4,4937.095870168772
0,72,1,2,4,2772.538956842635
0,73,2,3,4,61.167340743901434
0,74,1,2,4,2372.6208239697703
0,75,0,2,4,2451.3203515598498
0,76,0,1,4,13114.983845641636
0,77,0,2,4,1635.7276303444671
0,78,1,3,4,4635.735991183072
0,79,0,5,4,4.6975708348909863e-07
0,80,1,2,4,1054.8335755816124
0,81,0,1,4,4140.309206014007
0,82,2,4,4,1263.5165501703373
0,83,0,1,4,275.2710417456621
0,84,0,2,4,7186.051574107972
0,85,1,3,4,3323.402182797657
0,86,0,1,4,16172.58619867515
0,87,1,1,4,0.0
0,88,1,3,4,284.6496913361449
0,89,1,2,4,25081.251897071303
0,90,0,3,4,153.41042096819717
0,91,2,3,4,1444.0433875521799
0,92,0,2,4,377.1889966798525
0,93,2,2,4,9198.439385143056
0,94,0,1,4,106.42776320677055
0,95,1,1,4,8177.734512024397
0,96,1,1,4,19854.641460820363
0,97,1,4,4,1960.457733231147
0,98,0,5,4,4.2006382624173655e-06
0,99,1,2,4,4825.691300352908
0,100,1,4,4,5.31013375499009
0,1,1,3,5,8251.440542542097
0,2,1,1,5,12954.799157022533
0,3,3,1,5,3315.80352187592
0,4,0,0,5,14060.55369477188
0,5,0,2,5,10072.701323796735
0,6,2,3,5,1455.294896540824
0,7,0,1,5,8517.861827487364
0,8,3,3,5,3565.3719376050003
0,9,1,2,5,34669.94554998134
0,10,0,2,5,178.15612710200514
0,11,2,3,5,7663.464096350558
0,12,1,2,5,6803.128150388216
0,13,2,2,5,22208.986721422887
0,14,0,0,5,25330.315879767255
0,15,1,1,5,39477.73561496937
0,16,0,2,5,526.7093291817907
0,17,1,1,5,38151.813434617776
0,18,0,2,5,19089.45705659954
0,19,0,1,5,12767.929394286013
0,20,0,3,5,12412.268619828068
0,21,0,2,5,4770.9375874260395
0,22,0,1,5,107.01332584184459
0,23,1,3,5,16869.83321520611
0,24,1,1,5,9811.26126760254
0,25,0,2,5,11491.934633290048
0,26,0,3,5,3067.9160658806577
0,27,2,2,5,3796.337020600631
0,28,3,3,5,5353.832614801864
0,29,1,0,5,200.00010314080146
0,30,1,2,5,1722.0422932873068
0,31,0,1,5,2463.4428389477143
0,32,0,1,5,2960.7617824082654
0,33,4,2,5,3492.2296748756953
0,34,0,3,5,3973.506926240408
0,35,0,2,5,1677.1532304483808
0,36,0,0,5,0.0006671380101045415
0,37,0,0,5,27520.13687683819
0,38,3,3,5,15992.469984438414
0,39,1,1,5,21427.47496176066
0,40,0,3,5,992.9936187611577
0,41,2,2,5,11731.167832561732
0,42,4,1,5,9104.211809854834
0,43,0,1,5,6082.803376704111
0,44,1,2,5,9021.873146000074
0,45,1,2,5,10304.073633945118
0,46,0,5,5,6300.000000512004
0,47,4,0,5,7600.000417166992
0,48,0,1,5,8278.736906335937
0,49,0,2,5,1347.7819520723497
0,50,1,2,5,14753.922398635252
0,51,1,3,5,4235.768582484907
0,52,1,1,5,13820.963308271876
0,53,0,0,5,53277.99680193642
0,54,1,3,5,2665.1862222380646
0,55,0,2,5,14645.565042303355
0,56,0,3,5,4472.426713276422
0,57,1,2,5,962.3986332860375
0,58,0,2,5,3909.3905327960642
0,59,0,1,5,12437.991301033919
0,60,2,2,5,38121.881428141925
0,61,1,2,5,4053.6061663551654
0,62,0,0,5,25960.897440135646
0,63,1,2,5,1440.0292064408814
0,64,1,1,5,12771.940961851931
0,65,0,1,5,1647.0003902723925
0,66,1,3,5,7864.785657842237
0,67,0,1,5,8498.509326781126
0,68,3,0,5,10201.264979008862
0,69,0,0,5,19275.26575218881
0,70,0,1,5,43322.687377391456
0,71,1,3,5,8714.974919589551
0,72,1,2,5,6243.797429065154
0,73,2,3,5,6041.893472093684
0,74,1,2,5,3772.6208239697703
0,75,0,2,5,3918.8516255036557
0,76,0,1,5,16672.47576738227
0,77,0,2,5,2957.849272094986
0,78,1,3,5,8820.57439977674
0,79,0,5,5,3300.000000469757
0,80,1,2,5,2254.8335755816124
0,81,0,1,5,5889.87746940945
0,82,2,4,5,7263.516550170338
0,83,0,1,5,275.2710417456621
0,84,0,2,5,9579.077333691928
0,85,1,3,5,6181.103266360765
0,86,0,1,5,20168.562451630714
0,87,1,1,5,7658.456473244876
0,88,1,3,5,2211.2755396697203
0,89,1,2,5,36913.59536396324
0,90,0,3,5,153.41042096819717
0,91,2,3,5,5782.221968237941
0,92,0,2,5,377.1889966798525
0,93,2,2,5,14798.439385143056
0,94,0,1,5,106.42776320677055
0,95,1,1,5,12903.402993546606
0,96,1,1,5,26167.5121605866
0,97,1,4,5,6860.457733231147
0,98,0,5,5,300.0000042006383
0,99,1,2,5,8401.931125393234
0,100,1,4,5,6500.987177380859
0,1,1,3,6,11137.33009014712
0,2,1,1,6,15601.727260425472
0,3,3,1,6,5115.80352187592
0,4,0,0,6,16269.9355468588
0,5,0,2,6,12770.43157949582
0,6,2,3,6,3055.294896540824
0,7,0,1,6,10495.461304339966
0,8,3,3,6,5955.610577861197
0,9,1,2,6,44638.31258549134
0,10,0,2,6,178.15612710200514
0,11,2,3,6,11767.473272666897
0,12,1,2,6,13520.046432698971
0,13,2,2,6,28925.34481399072
0,14,0,0,6,29408.584501591187
0,15,1,1,6,48259.15966544718
0,16,0,2,6,526.7093291817907
0,17,1,1,6,47088.41314529332
0,18,0,2,6,23785.942696387894
0,19,0,1,6,14998.077995653195
0,20,0,3,6,16549.691488667482
0,21,0,2,6,6995.280135739547
0,22,0,1,6,107.01332584184459
0,23,1,3,6,24321.50786516014
0,24,1,1,6,11927.926301166513
0,25,0,2,6,14208.940569677055
0,26,0,3,6,4519.297212043575
0,27,2,2,6,5160.027021654362
0,28,3,3,6,8353.832614801864
0,29,1,0,6,700.0001031408015
0,30,2,2,6,1522.0422932873068
0,31,0,1,6,3383.0634969738558
0,32,0,1,6,3692.4013198349976
0,33,4,2,6,5819.594468191129
0,34,0,3,6,5786.25641509674
0,35,1,2,6,1515.7298456725712
0,36,0,0,6,0.0006671380101045415
0,37,0,0,6,32713.177204454052
0,38,3,3,6,22692.469984438416
0,39,1,1,6,30530.985574146947
0,40,0,3,6,1292.9936187611577
0,41,2,2,6,17260.072295865677
0,42,4,1,6,11922.753666051267
0,43,0,1,6,8110.4045022721475
0,44,1,2,6,12775.3953546292
0,45,1,2,6,14737.207958883348
0,46,0,5,6,12600.000000512004
0,47,4,0,6,10000.000417166992
0,48,0,1,6,10145.596424244706
0,49,0,2,6,2021.6729281085245
0,50,1,2,6,22379.421792012465
0,51,1,3,6,7409.205362322771
0,52,1,1,6,17134.501864481397
0,53,0,0,6,61572.33246565261
0,54,1,3,6,5017.491031942392
0,55,0,2,6,19985.290399568814
0,56,0,3,6,8944.853426552843
0,57,1,2,6,1516.3655726868012
0,58,0,2,6,4810.898184746564
0,59,0,1,6,15437.991301033919
0,60,2,2,6,47668.9697902911
0,61,1,2,6,6807.840103093874
0,62,0,0,6,30253.07683129399
0,63,1,2,6,2240.0292064408814
0,64,1,1,6,15805.867167458098
0,65,0,1,6,2020.9433699415379
0,66,1,3,6,11464.785657842236
0,67,0,1,6,10135.4036420225
0,68,3,0,6,12541.517701522409
0,69,0,0,6,22172.36814883002
0,70,0,1,6,52108.82912031297
0,71,1,3,6,12492.85396901033
0,72,1,2,6,9715.055901287673
0,73,2,3,6,12022.619603443467
0,74,1,2,6,5172.62082396977
0,75,0,2,6,5386.382899447462
0,76,0,1,6,20229.967689122906
0,77,0,2,6,4279.9709138455055
0,78,1,3,6,13005.412808370409
0,79,0,5,6,6600.000000469758
0,80,1,2,6,3454.8335755816124
0,81,0,1,6,8239.445732804892
0,82,2,4,6,13263.516550170338
0,83,0,1,6,275.2710417456621
0,84,0,2,6,11972.103093275884
0,85,1,3,6,9038.804349923872
0,86,0,1,6,24164.53870458628
0,87,1,1,6,15316.912946489754
0,88,1,3,6,4137.901388003296
0,89,1,2,6,48745.938830855186
0,90,0,3,6,153.41042096819717
0,91,2,3,6,10120.400548923702
0,92,0,2,6,377.1889966798525
0,93,2,2,6,20398.439385143058
0,94,0,1,6,106.42776320677055
0,95,1,1,6,17629.071475068813
0,96,1,1,6,32480.382860352838
0,97,1,4,6,11760.457733231147
0,98,0,5,6,600.0000042006383
0,99,1,2,6,11978.17095043356
0,100,1,4,6,12996.664221006728
0,1,1,3,7,14023.219637752141
0,2,1,1,7,18097.20860354315
0,3,3,1,7,6915.80352187592
0,4,1,1,7,8836.17711951601
0,5,0,2,7,15355.394075104461
0,6,2,3,7,4655.294896540824
0,7,0,1,7,12847.002771794452
0,8,3,4,7,2893.977260147902
0,9,1,2,7,55906.679621001334
0,10,0,3,7,215.53296234534247
0,11,2,3,7,15853.07867482953
0,12,1,2,7,20236.161232232655
0,13,2,2,7,35371.88003271231
0,14,1,1,7,7399.195342805797
0,15,1,1,7,57007.77910947599
0,16,0,2,7,526.7093291817907
0,17,1,1,7,57096.28125813761
0,18,0,2,7,28248.896458537693
0,19,0,1,7,17228.226597020377
0,20,1,4,7,11214.99069613132
0,21,0,2,7,9219.622684053054
0,22,0,2,7,64.40022915749668
0,23,2,4,7,1583.0849872870233
0,24,1,1,7,14006.481713265495
0,25,1,3,7,7938.745895662971
0,26,0,4,7,1177.949031739814
0,27,2,2,7,6443.015974048411
0,28,4,3,7,10322.963537718691
0,29,1,1,7,751.4227143188984
0,30,2,3,7,1604.498478346614
0,31,1,2,7,51.85279852217121
0,32,0,2,7,2833.9039865003747
0,33,4,2,7,8146.959261506561
0,34,0,3,7,7599.0059039530715
0,35,1,3,7,841.2661295146695
0,36,0,1,7,85.47494974974823
0,37,0,0,7,37906.21753206992
0,38,4,4,7,16486.583207077143
0,39,1,1,7,39634.49618653324
0,40,1,3,7,592.9936187611577
0,41,3,3,7,7395.098889314748
0,42,4,1,7,14741.2955222477
0,43,0,1,7,9819.957333255816
0,44,1,2,7,16302.188963859173
0,45,1,2,7,19170.342283821577
0,46,0,5,7,18900.000000512002
0,47,4,0,7,12400.000417166992
0,48,0,1,7,12012.455942153476
0,49,0,2,7,2505.885209704428
0,50,1,2,7,29611.77450479314
0,51,1,3,7,10565.719656051739
0,52,1,1,7,20448.04042069092
0,53,1,1,7,27230.84203684595
0,54,1,3,7,7288.331870182945
0,55,0,2,7,24903.669611277754
0,56,1,4,7,505.87206754850865
0,57,1,2,7,2070.3325120875647
0,58,0,2,7,5712.405836697064
0,59,1,2,7,1543.8716571296468
0,60,2,2,7,57127.33013254036
0,61,1,3,7,5196.983177462763
0,62,1,1,7,7207.638075598255
0,63,1,2,7,3040.0292064408814
0,64,1,2,7,8562.013416108
0,65,0,1,7,2394.8863496106833
0,66,1,3,7,15064.785657842236
0,67,0,1,7,11665.343470321974
0,68,3,0,7,14881.770424035956
0,69,1,1,7,19837.120589392
0,70,0,1,7,60853.237166534454
0,71,1,4,7,12165.405402530378
0,72,2,3,7,1334.8345125312217
0,73,3,4,7,3322.1769019267485
0,74,2,3,7,2237.4270419914033
0,75,0,2,7,6749.175330633246
0,76,0,1,7,23787.45961086354
0,77,1,3,7,2735.171279622376
0,78,1,3,7,16435.89864380699
0,79,0,5,7,9586.922302032732
0,80,1,2,7,4654.833575581612
0,81,1,2,7,7134.705123722216
0,82,2,4,7,19233.96542589865
0,83,0,2,7,157.00041460972582
0,84,0,2,7,14019.547703065144
0,85,2,4,7,1909.342262726556
0,86,0,1,7,28160.514957541847
0,87,2,2,7,7117.40910066978
0,88,2,4,7,886.3518869863125
0,89,1,2,7,60559.88033874673
0,90,0,3,7,153.41042096819717
0,91,2,4,7,5003.37151443979
0,92,0,2,7,377.1889966798525
0,93,2,2,7,25882.393995762453
0,94,0,1,7,106.42776320677055
0,95,1,1,7,22353.97876951591
0,96,1,1,7,38746.72357010053
0,97,1,4,7,16377.371432317801
0,98,0,6,7,518.8376017071539
0,99,1,2,7,15554.410775473885
0,100,2,5,7,11572.531814284162
0,1,1,3,8,16909.109185357163
0,2,1,1,8,20540.084763776893
0,3,3,2,8,3407.5810141265683
0,4,1,1,8,10582.470837885396
0,5,0,2,8,17624.689163207735
0,6,2,3,8,6255.294896540824
0,7,0,2,8,154.81326278829653
0,8,3,5,8,3916.9731023124855
0,9,2,3,8,14942.348975219069
0,10,0,3,8,215.53296234534247
0,11,2,3,8,19305.778443208328
0,12,1,2,8,26783.415539004545
0,13,3,3,8,9089.689792315343
0,14,1,1,8,10878.498145267871
0,15,2,2,8,6259.711359469143
