IDNO,CLUSTER,ZONE,DIVISION,DISTRICT,UPAZILA,UNION,MOUZA,SEGMENT,HNUMBER,SROUND,ID,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112A,Q112B,UID,DUID
17059,17,2,4,87,86,32,568,2,59,2,2,1,2,2,43,2,1,5,5,C, ,2,86,1705902,0
17059,17,2,4,87,86,32,568,2,59,2,3,2,3,1,24,2,1,3,3,A,1,2,86,1705903,0
17059,17,2,4,87,86,32,568,2,59,2,4,1,3,2,14,1,1,5,6,D, ,2,86,1705904,0
17059,17,2,4,87,86,32,568,2,59,2,5,1,3,2,10, ,1,3,3,D, ,2,86,1705905,0
17059,17,2,4,87,86,32,568,2,59,2,6,4,4,2,18,2,1,4,5,C, ,2,86,1705906,0
17064,17,2,4,87,86,32,568,2,64,2,1,1,1,1,45,2,2, , ,A,2,2,86,1706401,0
17064,17,2,4,87,86,32,568,2,64,2,2,1,2,2,38,2,1,5,5,A,2,2,86,1706402,0
17064,17,2,4,87,86,32,568,2,64,2,3,1,3,2,16,1,1,9,9,D, ,2,86,1706403,0
17064,17,2,4,87,86,32,568,2,64,2,4,1,3,1,14,1,1,7,7,D, ,2,86,1706404,0
17064,17,2,4,87,86,32,568,2,64,2,5,1,3,1,9, ,1,2,2,D, ,2,86,1706405,0
17064,17,2,4,87,86,32,568,2,64,2,6,1,6,2,60,3,2, , ,C, ,2,86,1706406,0
17068,17,2,4,87,86,32,568,2,68,2,1,2,1,1,40,2,2, , ,A,1,2,86,1706801,0
17068,17,2,4,87,86,32,568,2,68,2,2,1,2,2,35,2,2, , ,C, ,2,86,1706802,0
17068,17,2,4,87,86,32,568,2,68,2,3,1,3,1,20,1,1,4,5,A,1,2,86,1706803,0
17068,17,2,4,87,86,32,568,2,68,2,4,1,3,1,15,1,1,4,5,D, ,2,86,1706804,0
17068,17,2,4,87,86,32,568,2,68,2,5,1,6,2,65,3,2, , ,C, ,2,86,1706805,0
17069,17,2,4,87,86,32,568,2,69,2,1,1,1,1,32,2,2, , ,A,2,2,86,1706901,0
17069,17,2,4,87,86,32,568,2,69,2,2,1,2,2,26,2,2, , ,C, ,2,86,1706902,0
17069,17,2,4,87,86,32,568,2,69,2,3,1,3,1,15,1,1,5,6,D, ,2,86,1706903,0
17069,17,2,4,87,86,32,568,2,69,2,4,1,3,1,13,1,1,4,5,D, ,2,86,1706904,0
17074,17,2,4,87,86,32,568,2,74,2,1,2,1,1,20,2,1,2,2,A,1,2,86,1707401,0
17074,17,2,4,87,86,32,568,2,74,2,2,1,2,2,19,2,1,7,8,C, ,2,86,1707402,0
17074,17,2,4,87,86,32,568,2,74,2,3,1,3,2,2, , , , , , ,2,86,1707403,0
17077,17,2,4,87,86,32,568,2,77,2,1,2,1,1,46,2,2, , ,A,1,2,86,1707701,0
17077,17,2,4,87,86,32,568,2,77,2,2,1,2,2,38,2,2, , ,C, ,2,86,1707702,0
17077,17,2,4,87,86,32,568,2,77,2,3,1,3,1,15,1,1,9,9,D, ,2,86,1707703,0
17077,17,2,4,87,86,32,568,2,77,2,4,1,3,1,14,1,1,5,5,D, ,2,86,1707704,0
17077,17,2,4,87,86,32,568,2,77,2,5,1,3,2,9, ,1,2,2,D, ,2,86,1707705,0
17077,17,2,4,87,86,32,568,2,77,2,6,1,3,1,7, ,1,0,1,D, ,2,86,1707706,0
17077,17,2,4,87,86,32,568,2,77,2,7,1,3,2,4, , , , , , ,2,86,1707707,0
17077,17,2,4,87,86,32,568,2,77,2,8,1,6,2,65,3,2, , ,C, ,2,86,1707708,0
17078,17,2,4,87,86,32,568,2,78,2,1,1,1,1,52,2,1,5,5,A,2,2,86,1707801,0
17078,17,2,4,87,86,32,568,2,78,2,2,1,2,2,45,2,1,4,4,A,2,2,86,1707802,0
17078,17,2,4,87,86,32,568,2,78,2,3,1,3,1,18,1,1,10,11,D, ,2,86,1707803,0
17078,17,2,4,87,86,32,568,2,78,2,4,1,3,1,15,1,1,6,7,D, ,2,86,1707804,0
17078,17,2,4,87,86,32,568,2,78,2,5,1,3,2,15,1,1,5,5,C, ,2,86,1707805,0
17078,17,2,4,87,86,32,568,2,78,2,6,1,8,2,60,3,2, , ,C, ,2,86,1707806,0
17084,17,2,4,87,86,32,568,2,84,2,1,2,1,1,25,2,1,5,5,A,1,2,86,1708401,0
17084,17,2,4,87,86,32,568,2,84,2,2,1,2,2,22,2,1,5,5,C, ,2,86,1708402,0
17084,17,2,4,87,86,32,568,2,84,2,3,1,3,1,5, , , , , , ,2,86,1708403,0
17084,17,2,4,87,86,32,568,2,84,2,4,1,3,2,1, , , , , , ,2,86,1708404,0
17084,17,2,4,87,86,32,568,2,84,2,5,1,6,1,54,2,2, , ,A,2,2,86,1708405,0
17084,17,2,4,87,86,32,568,2,84,2,6,1,6,2,50,2,2, , ,C, ,2,86,1708406,0
17084,17,2,4,87,86,32,568,2,84,2,7,1,8,1,18,1,1,4,5,D, ,2,86,1708407,0
17084,17,2,4,87,86,32,568,2,84,2,8,1,9,2,75,3,2, , ,C, ,2,86,1708408,0
17098,17,2,4,87,86,32,568,2,98,2,1,2,1,1,56,2,2, , ,A,1,2,86,1709801,0
17098,17,2,4,87,86,32,568,2,98,2,2,1,2,2,47,2,2, , ,C, ,2,86,1709802,0
17098,17,2,4,87,86,32,568,2,98,2,3,1,3,1,25,1,1,5,5,A,2,2,86,1709803,0
17098,17,2,4,87,86,32,568,2,98,2,4,1,3,1,20,1,1,5,5,A,2,2,86,1709804,0
17098,17,2,4,87,86,32,568,2,98,2,5,1,3,2,18,1,2, , ,C, ,2,86,1709805,0
17098,17,2,4,87,86,32,568,2,98,2,6,1,5,1,7, ,1,0,0,D, ,2,86,1709806,0
17098,17,2,4,87,86,32,568,2,98,2,7,4,9,2,50,3,2, , ,C, ,2,86,1709807,0
17103,17,2,4,87,86,32,568,2,103,2,1,1,1,1,22,2,1,3,4,A,2,2,86,1710301,0
17103,17,2,4,87,86,32,568,2,103,2,2,1,2,2,19,2,1,4,5,C, ,2,86,1710302,0
17103,17,2,4,87,86,32,568,2,103,2,3,1,3,2,1, , , , , , ,2,86,1710303,0
17108,17,2,4,87,86,32,568,2,108,2,1,2,1,1,37,2,1,4,5,A,1,2,86,1710801,0
17108,17,2,4,87,86,32,568,2,108,2,2,1,2,2,28,2,1,5,5,C, ,2,86,1710802,0
17108,17,2,4,87,86,32,568,2,108,2,3,1,3,2,9, ,1,3,3,D, ,2,86,1710803,0
17108,17,2,4,87,86,32,568,2,108,2,4,1,3,2,2, , , , , , ,2,86,1710804,0
17113,17,2,4,87,86,32,568,2,113,2,1,2,1,1,45,2,2, , ,A,1,2,86,1711301,0
17113,17,2,4,87,86,32,568,2,113,2,2,1,2,2,35,2,2, , ,C, ,2,86,1711302,0
17113,17,2,4,87,86,32,568,2,113,2,3,1,3,1,15,1,2, , ,A,2,2,86,1711303,0
17113,17,2,4,87,86,32,568,2,113,2,4,1,3,2,13,1,1,6,8,D, ,2,86,1711304,0
17134,17,2,4,87,86,32,568,2,134,2,1,1,1,1,43,2,2, , ,A,2,2,86,1713401,0
17134,17,2,4,87,86,32,568,2,134,2,2,1,2,2,32,2,2, , ,C, ,2,86,1713402,0
17134,17,2,4,87,86,32,568,2,134,2,3,1,3,1,19,1,1,4,5,A,2,2,86,1713403,0
17134,17,2,4,87,86,32,568,2,134,2,4,1,3,2,17,1,1,6,7,D, ,2,86,1713404,0
17134,17,2,4,87,86,32,568,2,134,2,5,1,3,1,12,1,1,4,5,D, ,2,86,1713405,0
17134,17,2,4,87,86,32,568,2,134,2,6,1,6,2,70,3,2, , ,C, ,2,86,1713406,0
17138,17,2,4,87,86,32,568,2,138,2,1,2,1,1,29,2,1,4,4,A,1,2,86,1713801,0
17138,17,2,4,87,86,32,568,2,138,2,2,1,2,2,19,2,1,8,8,C, ,5,53,1713802,0
17138,17,2,4,87,86,32,568,2,138,2,3,1,3,2,3, , , , , , ,2,86,1713803,0
17138,17,2,4,87,86,32,568,2,138,2,4,2,6,1,60,2,2, , ,A,1,2,86,1713804,0
17138,17,2,4,87,86,32,568,2,138,2,5,1,6,2,46,2,2, , ,C, ,2,86,1713805,0
17138,17,2,4,87,86,32,568,2,138,2,6,1,8,1,22,2,1,5,5,A,2,2,86,1713806,0
17138,17,2,4,87,86,32,568,2,138,2,7,1,8,1,16,1,1,5,5,C, ,2,86,1713807,0
17138,17,2,4,87,86,32,568,2,138,2,8,1,8,1,13,1,1,5,6,D, ,2,86,1713808,0
17138,17,2,4,87,86,32,568,2,138,2,9,1,8,1,10, ,1,3,3,D, ,2,86,1713809,0
17138,17,2,4,87,86,32,568,2,138,2,10,1,9,2,19,2,1,7,7,C, ,2,86,1713810,0
17138,17,2,4,87,86,32,568,2,138,2,11,1,9,1,1, , , , , , ,2,86,1713811,0
17138,17,2,4,87,86,32,568,2,138,2,12,1,9,2,80,3,2, , ,C, ,2,86,1713812,0
17142,17,2,4,87,86,32,568,2,142,2,1,1,1,1,27,2,2, , ,A,2,2,86,1714201,0
17142,17,2,4,87,86,32,568,2,142,2,2,1,2,2,23,2,1,4,4,C, ,2,86,1714202,0
17142,17,2,4,87,86,32,568,2,142,2,3,1,3,2,6, ,2, , ,D, ,2,86,1714203,0
17142,17,2,4,87,86,32,568,2,142,2,4,1,3,2,1, , , , , , ,2,86,1714204,0
17144,17,2,4,87,86,32,568,2,144,2,1,1,1,1,32,2,1,8,8,A,2,2,86,1714401,0
17144,17,2,4,87,86,32,568,2,144,2,2,1,2,2,26,2,1,9,9,C, ,2,86,1714402,0
17144,17,2,4,87,86,32,568,2,144,2,3,1,3,2,6, ,1,0,0,D, ,2,86,1714403,0
17144,17,2,4,87,86,32,568,2,144,2,4,1,3,1,2, , , , , , ,2,86,1714404,0
18005,18,2,4,87,86,32,568,4,5,2,1,1,1,1,54,2,2, , ,A,2,2,86,1800501,0
18005,18,2,4,87,86,32,568,4,5,2,2,1,2,2,42,2,2, , ,C, ,2,86,1800502,0
18005,18,2,4,87,86,32,568,4,5,2,3,2,3,1,24,2,1,3,3,A,1,2,86,1800503,0
18005,18,2,4,87,86,32,568,4,5,2,4,1,3,1,14,1,1,6,6,D, ,2,86,1800504,0
18009,18,2,4,87,86,32,568,4,9,2,1,1,1,1,31,2,2, , ,A,1,2,86,1800901,0
18009,18,2,4,87,86,32,568,4,9,2,2,1,2,2,25,2,2, , ,C, ,2,86,1800902,0
18009,18,2,4,87,86,32,568,4,9,2,3,1,3,1,10, ,1,1,1,D, ,2,86,1800903,0
18009,18,2,4,87,86,32,568,4,9,2,4,1,3,1,9, ,1,1,1,D, ,2,86,1800904,0
18009,18,2,4,87,86,32,568,4,9,2,5,1,3,1,3, , , , , , ,2,86,1800905,0
18009,18,2,4,87,86,32,568,4,9,2,6,1,6,2,45,5,2, , ,C, ,2,86,1800906,0
18010,18,2,4,87,86,32,568,4,10,2,1,1,1,1,28,2,1,3,3,A,2,2,86,1801001,0
18010,18,2,4,87,86,32,568,4,10,2,2,1,2,2,25,2,2, , ,C, ,2,86,1801002,0
18010,18,2,4,87,86,32,568,4,10,2,3,1,3,1,8, ,1,1,1,D, ,2,86,1801003,0
18010,18,2,4,87,86,32,568,4,10,2,4,1,3,2,1, , , , , , ,2,86,1801004,0
18015,18,2,4,87,86,32,568,4,15,2,1,1,1,1,33,2,2, , ,A,2,2,86,1801501,0
18015,18,2,4,87,86,32,568,4,15,2,2,1,2,2,26,2,2, , ,C, ,2,86,1801502,0
18015,18,2,4,87,86,32,568,4,15,2,3,1,3,1,9, ,1,1,2,D, ,2,86,1801503,0
18015,18,2,4,87,86,32,568,4,15,2,4,1,3,1,4, , , , , , ,2,86,1801504,0
18015,18,2,4,87,86,32,568,4,15,2,5,1,6,1,55,2,2, , ,C, ,2,86,1801505,0
18020,18,2,4,87,86,32,568,4,20,2,1,1,1,1,35,2,1,3,3,A,2,2,86,1802001,0
18020,18,2,4,87,86,32,568,4,20,2,2,1,2,2,28,2,1,8,8,C, ,2,86,1802002,0
18020,18,2,4,87,86,32,568,4,20,2,3,1,3,1,1, , , , , , ,2,86,1802003,0
18025,18,2,4,87,86,32,568,4,25,2,1,1,1,1,32,2,2, , ,A,2,2,86,1802501,0
18025,18,2,4,87,86,32,568,4,25,2,2,1,2,2,26,2,2, , ,C, ,2,86,1802502,0
18025,18,2,4,87,86,32,568,4,25,2,3,1,3,2,6, ,1,1,1,D, ,2,86,1802503,0
18025,18,2,4,87,86,32,568,4,25,2,4,1,3,1,2, , , , , , ,2,86,1802504,0
18031,18,2,4,87,86,32,568,4,31,2,1,1,1,1,47,2,2, , ,A,1,2,86,1803101,0
18031,18,2,4,87,86,32,568,4,31,2,2,1,2,2,37,2,1,4,4,C, ,2,86,1803102,0
18031,18,2,4,87,86,32,568,4,31,2,3,1,3,2,18,1,1,12,12,C, ,2,86,1803103,0
18031,18,2,4,87,86,32,568,4,31,2,4,1,3,2,15,1,1,8,8,D, ,2,86,1803104,0
18037,18,2,4,87,86,32,568,4,37,2,1,1,1,1,39,2,1,1,2,A,2,2,86,1803701,0
18037,18,2,4,87,86,32,568,4,37,2,2,1,2,2,30,2,1,6,7,A,2,2,86,1803702,0
18037,18,2,4,87,86,32,568,4,37,2,3,1,3,1,9, ,1,2,3,D, ,2,86,1803703,0
18037,18,2,4,87,86,32,568,4,37,2,4,1,3,1,0, , , , , , ,2,86,1803704,0
18041,18,2,4,87,86,32,568,4,41,2,1,1,1,1,54,2,2, , ,A,1,2,86,1804101,0
18041,18,2,4,87,86,32,568,4,41,2,2,1,2,2,41,2,2, , ,C, ,2,86,1804102,0
18041,18,2,4,87,86,32,568,4,41,2,3,1,3,1,23,1,1,7,7,A,2,2,86,1804103,0
18052,18,2,4,87,86,32,568,4,52,2,1,1,1,1,45,2,1,5,5,A,2,2,86,1805201,0
18052,18,2,4,87,86,32,568,4,52,2,2,1,2,2,30,2,1,3,3,C, ,2,86,1805202,0
18052,18,2,4,87,86,32,568,4,52,2,3,1,3,2,6, ,1,1,1,D, ,2,86,1805203,0
18052,18,2,4,87,86,32,568,4,52,2,4,1,3,1,2, , , , , , ,2,86,1805204,0
18052,18,2,4,87,86,32,568,4,52,2,5,1,6,2,60,2,1,6,6,C, ,2,86,1805205,0
18052,18,2,4,87,86,32,568,4,52,2,6,1,8,2,20,1,1,7,7,C, ,2,86,1805206,0
18067,18,2,4,87,86,32,568,4,67,2,1,1,1,1,50,2,2, , ,A,2,2,86,1806701,0
18067,18,2,4,87,86,32,568,4,67,2,2,1,2,2,43,2,2, , ,C, ,2,86,1806702,0
18067,18,2,4,87,86,32,568,4,67,2,3,1,3,1,26,2,1,7,8,A,2,2,86,1806703,0
18067,18,2,4,87,86,32,568,4,67,2,4,1,3,1,14,1,1,7,7,D, ,2,86,1806704,0
18067,18,2,4,87,86,32,568,4,67,2,5,1,4,2,20,2,1,10,12,C, ,2,86,1806705,0
18067,18,2,4,87,86,32,568,4,67,2,6,1,5,1,1, , , , , , ,2,86,1806706,0
18078,18,2,4,87,86,32,568,4,78,2,1,1,1,1,29,2,2, , ,A,2,2,86,1807801,0
18078,18,2,4,87,86,32,568,4,78,2,2,1,2,2,26,2,1,3,3,A,2,2,86,1807802,0
18078,18,2,4,87,86,32,568,4,78,2,3,1,3,1,6, ,1,0,1,D, ,2,86,1807803,0
18078,18,2,4,87,86,32,568,4,78,2,4,1,3,2,1, , , , , , ,2,86,1807804,0
18079,18,2,4,87,86,32,568,4,79,2,1,1,1,1,30,2,2, , ,A,2,2,86,1807901,0
18079,18,2,4,87,86,32,568,4,79,2,2,1,2,2,26,2,1,3,3,A,2,2,86,1807902,0
18079,18,2,4,87,86,32,568,4,79,2,3,1,3,2,8, ,1,1,1,D, ,2,86,1807903,0
18079,18,2,4,87,86,32,568,4,79,2,4,1,3,2,6, ,1,1,1,D, ,2,86,1807904,0
18079,18,2,4,87,86,32,568,4,79,2,5,1,3,2,2, , , , , , ,2,86,1807905,0
18079,18,2,4,87,86,32,568,4,79,2,6,1,3,2,1, , , , , , ,2,86,1807906,0
18088,18,2,4,87,86,32,568,4,88,2,1,1,1,1,36,2,2, , ,A,2,2,86,1808801,0
18088,18,2,4,87,86,32,568,4,88,2,2,1,2,2,28,2,2, , ,C, ,2,86,1808802,0
18088,18,2,4,87,86,32,568,4,88,2,3,1,3,2,11,1,1,4,4,D, ,2,86,1808803,0
18088,18,2,4,87,86,32,568,4,88,2,4,1,3,2,8, ,1,1,2,D, ,2,86,1808804,0
18088,18,2,4,87,86,32,568,4,88,2,5,1,3,1,1, , , , , , ,2,86,1808805,0
18094,18,2,4,87,86,32,568,4,94,2,1,1,1,1,30,2,2, , ,A,2,2,86,1809401,0
18094,18,2,4,87,86,32,568,4,94,2,2,1,2,2,23,2,1,6,6,C, ,2,86,1809402,0
18094,18,2,4,87,86,32,568,4,94,2,3,1,3,1,7, ,1,0,0,D, ,2,86,1809403,0
18094,18,2,4,87,86,32,568,4,94,2,4,1,3,1,3, , , , , , ,2,86,1809404,0
18109,18,2,4,87,86,32,568,4,109,2,1,1,1,1,60,2,2, , ,A,1,2,86,1810901,0
18109,18,2,4,87,86,32,568,4,109,2,2,1,2,2,43,2,2, , ,C, ,2,86,1810902,0
18109,18,2,4,87,86,32,568,4,109,2,3,1,3,1,24,2,1,12,12,A,2,2,86,1810903,0
18109,18,2,4,87,86,32,568,4,109,2,4,1,3,1,20,1,1,5,6,A,2,2,86,1810904,0
18109,18,2,4,87,86,32,568,4,109,2,5,1,3,1,18,1,2, , ,A,1,2,86,1810905,0
18109,18,2,4,87,86,32,568,4,109,2,6,1,3,2,15,1,1,9,10,D, ,2,86,1810906,0
18109,18,2,4,87,86,32,568,4,109,2,7,1,3,2,13,1,1,5,6,D, ,2,86,1810907,0
18109,18,2,4,87,86,32,568,4,109,2,8,1,3,1,10, ,1,2,3,D, ,2,86,1810908,0
18109,18,2,4,87,86,32,568,4,109,2,9,1,9,1,13,1,1,5,6,D, ,2,86,1810909,0
18109,18,2,4,87,86,32,568,4,109,2,10,1,7,2,60,3,2, , ,A,2,2,86,1810910,0
18109,18,2,4,87,86,32,568,4,109,2,11,1,4,2,18,2,1,12,12,C, ,2,86,1810911,0
18110,18,2,4,87,86,32,568,4,110,2,1,1,1,1,30,2,2, , ,A,2,2,86,1811001,0
18110,18,2,4,87,86,32,568,4,110,2,2,1,2,2,26,2,2, , ,A,2,2,86,1811002,0
18110,18,2,4,87,86,32,568,4,110,2,3,1,3,2,10, ,1,4,4,D, ,2,86,1811003,0
18110,18,2,4,87,86,32,568,4,110,2,4,1,3,2,8, ,1,2,2,D, ,2,86,1811004,0
18110,18,2,4,87,86,32,568,4,110,2,5,1,3,1,5, , , , , , ,2,86,1811005,0
18122,18,2,4,87,86,32,568,4,122,2,1,1,1,1,42,2,1,9,10,A,2,2,86,1812201,0
18122,18,2,4,87,86,32,568,4,122,2,2,1,2,2,35,2,1,9,10,C, ,4,4,1812202,0
18122,18,2,4,87,86,32,568,4,122,2,3,1,3,2,16,1,1,5,5,D, ,2,86,1812203,0
18122,18,2,4,87,86,32,568,4,122,2,4,1,6,2,75,3,2, , ,C, ,2,86,1812204,0
18125,18,2,4,87,86,32,568,4,125,2,1,1,1,1,31,2,1,5,6,A,2,2,86,1812501,0
18125,18,2,4,87,86,32,568,4,125,2,2,1,2,2,27,2,1,10,10,C, ,5,73,1812502,0
18125,18,2,4,87,86,32,568,4,125,2,3,1,3,2,11,1,1,2,2,D, ,2,86,1812503,0
18125,18,2,4,87,86,32,568,4,125,2,4,1,3,1,5, , , , , , ,2,86,1812504,0
18131,18,2,4,87,86,32,568,4,131,2,1,1,1,1,32,2,1,3,3,A,2,2,86,1813101,0
18131,18,2,4,87,86,32,568,4,131,2,2,1,2,2,25,2,1,1,2,C, ,2,86,1813102,0
18131,18,2,4,87,86,32,568,4,131,2,3,1,3,2,7, ,1,1,1,D, ,2,86,1813103,0
18131,18,2,4,87,86,32,568,4,131,2,4,1,3,2,4, , , , , , ,2,86,1813104,0
18131,18,2,4,87,86,32,568,4,131,2,5,1,3,1,1, , , , , , ,2,86,1813105,0
18131,18,2,4,87,86,32,568,4,131,2,6,1,6,2,70,3,2, , ,C, ,2,86,1813106,0
18132,18,2,4,87,86,32,568,4,132,2,1,1,1,1,27,2,1,7,8,A,2,2,86,1813201,0
18132,18,2,4,87,86,32,568,4,132,2,2,1,2,2,20,2,1,8,9,C, ,4,53,1813202,0
18132,18,2,4,87,86,32,568,4,132,2,3,1,3,1,5, , , , , , ,2,86,1813203,0
18132,18,2,4,87,86,32,568,4,132,2,4,1,3,2,3, , , , , , ,2,86,1813204,0
18132,18,2,4,87,86,32,568,4,132,2,5,1,6,2,62,2,2, , ,C, ,2,86,1813205,0
18136,18,2,4,87,86,32,568,4,136,2,1,1,1,1,45,2,2, , ,A,2,2,86,1813601,0
18136,18,2,4,87,86,32,568,4,136,2,2,1,2,2,42,2,1,4,4,C, ,2,86,1813602,0
18136,18,2,4,87,86,32,568,4,136,2,3,1,3,2,28,5,2, , ,A,2,2,86,1813603,0
18136,18,2,4,87,86,32,568,4,136,2,4,1,3,1,26,2,1,8,8,A,1,2,86,1813604,0
18136,18,2,4,87,86,32,568,4,136,2,5,1,3,1,23,2,1,4,4,A,1,2,86,1813605,0
18136,18,2,4,87,86,32,568,4,136,2,6,1,4,2,19,2,1,5,5,C, ,4,53,1813606,0
18136,18,2,4,87,86,32,568,4,136,2,7,1,5,2,0, , , , , , ,2,86,1813607,0
18136,18,2,4,87,86,32,568,4,136,2,8,1,4,2,18,2,1,5,5,C, ,4,53,1813608,0
18136,18,2,4,87,86,32,568,4,136,2,9,1,5,1,4, , , , , , ,2,86,1813609,0
18138,18,2,4,87,86,32,568,4,138,2,1,1,1,1,54,2,2, , ,A,2,2,86,1813801,0
18138,18,2,4,87,86,32,568,4,138,2,2,1,2,2,45,2,2, , ,C, ,2,86,1813802,0
18138,18,2,4,87,86,32,568,4,138,2,3,1,5,1,10, ,1,3,4,D, ,2,86,1813803,0
18141,18,2,4,87,86,32,568,4,141,2,1,1,1,1,29,2,2, , ,A,2,2,86,1814101,0
18141,18,2,4,87,86,32,568,4,141,2,2,1,2,2,26,2,1,4,4,A,2,2,86,1814102,0
18141,18,2,4,87,86,32,568,4,141,2,3,1,3,2,10, ,1,2,2,D, ,2,86,1814103,0
18141,18,2,4,87,86,32,568,4,141,2,4,1,3,1,7, ,1,1,1,D, ,2,86,1814104,0
18141,18,2,4,87,86,32,568,4,141,2,5,1,3,2,4, , , , , , ,2,86,1814105,0
18153,18,2,4,87,86,32,568,4,153,2,1,1,1,1,30,2,1,4,5,A,2,2,86,1815301,0
18153,18,2,4,87,86,32,568,4,153,2,2,1,2,2,22,2,1,6,7,C, ,2,86,1815302,0
18153,18,2,4,87,86,32,568,4,153,2,3,1,3,2,5, , , , , , ,2,86,1815303,0
18153,18,2,4,87,86,32,568,4,153,2,4,1,3,2,1, , , , , , ,2,86,1815304,0
19008,19,3,1,4,28,95,394,5,8,2,1,1,1,1,38,2,1,8,8,A,2,2,28,1900801,0
19008,19,3,1,4,28,95,394,5,8,2,2,1,2,2,33,2,1,5,6,C, ,2,28,1900802,0
19008,19,3,1,4,28,95,394,5,8,2,3,1,3,2,17,2,1,10,10,D, ,2,28,1900803,0
