ZONE,DIVISION,DISTRICT,UPAZILA,UNION,MOUZA,SEGMENT,LISTEDH,HHNO,H03,H04,H06,H07,H08,H09,H10,H11,H12
5,1,9,25,19,9,7,149,110,1,27,6,2,96,10000,8,3,3
5,1,9,25,19,9,7,149,111,1,20,6,2,4,10000,8,3,3
5,1,9,25,19,9,7,149,112,1,50,8,2, ,5000,8,3,3
5,1,9,25,19,9,7,149,113,1,30,6, , ,4000,8,3,3
5,1,9,25,19,9,7,149,114,1,45,2,1, ,9000,8,3,3
5,1,9,25,19,9,7,149,115,1,18,96,2, ,5000,8,3,3
5,1,9,25,19,9,7,149,116,1,25,96, , ,7000,8,3,3
5,1,9,25,19,9,7,149,117,1,20,6,4, ,7000,8,3,3
5,1,9,25,19,9,7,149,118,1,60,9, , ,8000,8,3,3
5,1,9,25,19,9,7,149,119,1,67,9,2, ,9000,8,3,3
5,1,9,25,19,9,7,149,120,1,30,11, , ,10000,8,3,3
5,1,9,25,19,9,7,149,121,1,30,2,9, ,5000,8,3,3
5,1,9,25,19,9,7,149,122,1,45,1, , ,5000,8,3,3
5,1,9,25,19,9,7,149,123,1,35,11,2, ,15000,8,3,3
5,1,9,25,19,9,7,149,124,1,25,1,9, ,10000,8,3,3
5,1,9,25,19,9,7,149,125,1,20,18,1, ,5000,8,3,3
5,1,9,25,19,9,7,149,126,1,24,11, , ,10000,8,3,3
5,1,9,25,19,9,7,149,127,1,35,2,6, ,10000,8,3,3
5,1,9,25,19,9,7,149,128,1,24,18,2, ,5000,8,3,3
5,1,9,25,19,9,7,149,129,1,25,17, , ,9000,8,3,3
5,1,9,25,19,9,7,149,130,1,50,11, , ,20000,8,3,3
5,1,9,25,19,9,7,149,131,1,30,11, , ,12000,8,3,3
5,1,9,25,19,9,7,149,132,1,50,11,2,96,20000,8,3,3
5,1,9,25,19,9,7,149,133,1,18,9,2,5,10000,8,3,3
5,1,9,25,19,9,7,149,134,1,24,18,11, ,6000,8,3,3
5,1,9,25,19,9,7,149,135,1,80,9, , ,30000,8,3,3
5,1,9,25,19,9,7,149,136,1,26,11, , ,60000,8,3,3
5,1,9,25,19,9,7,149,137,1,50,9, , ,15000,8,3,3
5,1,9,25,19,9,7,149,138,1,28,14, , ,100000,1,3,3
5,1,9,25,19,9,7,149,139,1,40,96, , ,10000,8,3,3
5,1,9,25,19,9,7,149,140,1,25,96, , ,9000,8,3,3
5,1,9,25,19,9,7,149,141,1,50,9, , ,10000,8,3,3
5,1,9,25,19,9,7,149,142,1,75,1, , ,3000,8,3,3
5,1,9,25,19,9,7,149,143,1,50,96, , ,10000,8,3,3
5,1,9,25,19,9,7,149,144,1,40,6,2, ,6000,8,3,3
5,1,9,25,19,9,7,149,145,1,30,17,6, ,2000,8,3,3
5,1,9,25,19,9,7,149,146,1,25,11, , ,5000,8,3,3
5,1,9,25,19,9,7,149,147,1,22,4, , ,4000,8,3,3
5,1,9,25,19,9,7,149,148,1,30,6,2,9,7000,8,3,3
5,1,9,25,19,9,7,149,149,1,44,6,2,18,6000,8,3,3
5,1,9,25,19,17,7,151,1,1,35,96,1, ,9000,8,3,3
5,1,9,25,19,17,7,151,2,1,48,6, , ,7000,8,3,3
5,1,9,25,19,17,7,151,3,1,40,1,14,9,80000,8,3,3
5,1,9,25,19,17,7,151,4,1,25,1,14,9,70000,8,3,3
5,1,9,25,19,17,7,151,5,1,48,1,16,12,75000,8,3,3
5,1,9,25,19,17,7,151,6,1,50,1, , ,8000,8,3,3
5,1,9,25,19,17,7,151,7,1,62,2, , ,7000,8,3,3
5,1,9,25,19,17,7,151,8,1,26,2, , ,6000,8,3,3
5,1,9,25,19,17,7,151,9,1,30,96, , ,9000,8,3,3
5,1,9,25,19,17,7,151,10,1,28,8, , ,8000,8,3,3
5,1,9,25,19,17,7,151,11,1,33,4, , ,6000,8,3,3
5,1,9,25,19,17,7,151,12,1,22,2, , ,7000,8,3,3
5,1,9,25,19,17,7,151,13,1,30,2, , ,6000,8,3,3
5,1,9,25,19,17,7,151,14,1,22,2,1, ,9000,8,3,3
5,1,9,25,19,17,7,151,15,1,35,2,1, ,7000,8,3,3
5,1,9,25,19,17,7,151,16,1,20,2,1, ,7500,8,3,3
5,1,9,25,19,17,7,151,17,1,36,2,4, ,6000,8,3,3
5,1,9,25,19,17,7,151,18,1,18,2, , ,6500,8,3,3
5,1,9,25,19,17,7,151,19,1,45,2,6, ,7000,8,3,3
5,1,9,25,19,17,7,151,20,1,58,4, , ,6000,8,3,3
5,1,9,25,19,17,7,151,21,1,25,2,6, ,7000,8,3,3
5,1,9,25,19,17,7,151,22,1,21,2,6, ,6500,8,3,3
5,1,9,25,19,17,7,151,23,1,23,2,4, ,6000,8,3,3
5,1,9,25,19,17,7,151,24,2,22,4, , ,4000,8,3,3
5,1,9,25,19,17,7,151,25,1,60,1, , ,8000,8,1,3
5,1,9,25,19,17,7,151,26,1,35,14,1, ,80000,1,1,3
5,1,9,25,19,17,7,151,27,1,40,14,1, ,15000,1,1,3
5,1,9,25,19,17,7,151,28,1,27,14,1, ,1500,8,3,3
5,1,9,25,19,17,7,151,29,1,26,11,1, ,10000,8,3,3
5,1,9,25,19,17,7,151,30,1,30,11,1, ,11000,8,3,3
5,1,9,25,19,17,7,151,31,1,28,14, , ,16000,8,3,3
5,1,9,25,19,17,7,151,32,1,54,96,1, ,10000,8,3,3
5,1,9,25,19,17,7,151,33,1,30,96,1, ,20000,1,1,3
5,1,9,25,19,17,7,151,34,1,40,11,1, ,12000,8,3,3
5,1,9,25,19,17,7,151,35,1,32,11,1, ,18000,8,3,3
5,1,9,25,19,17,7,151,36,1,45,11,1, ,15000,1,1,3
5,1,9,25,19,17,7,151,37,1,40,11,1, ,15000,8,3,3
5,1,9,25,19,17,7,151,38,1,52,11, , ,20000,8,3,3
5,1,9,25,19,17,7,151,39,1,35,11, , ,10000,8,3,3
5,1,9,25,19,17,7,151,40,1,23,1,11, ,6000,8,3,3
5,1,9,25,19,17,7,151,41,1,30,2,1, ,8000,8,3,3
5,1,9,25,19,17,7,151,42,1,42,1,11, ,8000,8,3,3
5,1,9,25,19,17,7,151,43,1,50,11, , ,10000,8,3,3
5,1,9,25,19,17,7,151,44,1,60,1, , ,5000,8,3,3
5,1,9,25,19,17,7,151,45,1,38,96, , ,8000,8,3,3
5,1,9,25,19,17,7,151,46,1,35,8, , ,15000,8,3,3
5,1,9,25,19,17,7,151,47,1,28,11, , ,12000,8,3,3
5,1,9,25,19,17,7,151,48,1,22,11, , ,10000,8,3,3
5,1,9,25,19,17,7,151,49,1,64,2, , ,6000,8,3,3
5,1,9,25,19,17,7,151,50,1,30,6, , ,10000,8,3,3
5,1,9,25,19,17,7,151,51,1,60,11,2, ,16000,1,1,3
5,1,9,25,19,17,7,151,52,1,36,6,2, ,7000,8,3,3
5,1,9,25,19,17,7,151,53,1,26,2, , ,6000,8,3,3
5,1,9,25,19,17,7,151,54,1,30,11,1, ,16000,8,3,3
5,1,9,25,19,17,7,151,55,1,32,11, , ,20000,1,1,3
5,1,9,25,19,17,7,151,56,1,40,1,2, ,9000,8,3,3
5,1,9,25,19,17,7,151,57,1,50,9,1, ,12000,1,1,3
5,1,9,25,19,17,7,151,58,1,35,11, , ,18000,8,3,3
5,1,9,25,19,17,7,151,59,1,30,11,12, ,19000,8,3,3
5,1,9,25,19,17,7,151,60,1,40,11, , ,9000,1,1,3
5,1,9,25,19,17,7,151,61,1,50,1, , ,12000,8,3,3
5,1,9,25,19,17,7,151,62,1,40,11, , ,16000,1,1,3
5,1,9,25,19,17,7,151,63,1,65,2, , ,10000,8,3,3
5,1,9,25,19,17,7,151,64,1,50,2, , ,12000,8,3,3
5,1,9,25,19,17,7,151,65,1,30,1,14, ,13000,8,3,3
5,1,9,25,19,17,7,151,66,1,40,11,2, ,12000,8,3,3
5,1,9,25,19,17,7,151,67,1,54,2, , ,10000,8,3,3
5,1,9,25,19,17,7,151,68,1,40,2, , ,9000,8,3,3
5,1,9,25,19,17,7,151,69,1,35,11,2, ,10000,8,3,3
5,1,9,25,19,17,7,151,70,1,30,18, , ,12000,8,3,3
5,1,9,25,19,17,7,151,71,1,40,11, , ,6000,8,3,3
5,1,9,25,19,17,7,151,72,1,30,11, , ,18000,8,3,3
5,1,9,25,19,17,7,151,73,1,50,2,13, ,6000,8,3,3
5,1,9,25,19,17,7,151,74,1,40,18, , ,7000,8,3,3
5,1,9,25,19,17,7,151,75,1,80,2, , ,4000,8,3,3
5,1,9,25,19,17,7,151,76,1,35,96,1, ,14000,8,3,3
5,1,9,25,19,17,7,151,77,1,30,6,5, ,8000,8,3,3
5,1,9,25,19,17,7,151,78,1,23,96,1, ,6000,8,3,3
5,1,9,25,19,17,7,151,79,1,30,96, , ,10000,8,3,3
5,1,9,25,19,17,7,151,80,1,50,2,4, ,4000,8,3,3
5,1,9,25,19,17,7,151,81,1,28,96,4, ,4000,8,3,3
5,1,9,25,19,17,7,151,82,1,30,96,2, ,4000,8,3,3
5,1,9,25,19,17,7,151,83,1,35,4, , ,4000,8,3,3
5,1,9,25,19,17,7,151,84,1,25,4, , ,3000,8,3,3
5,1,9,25,19,17,7,151,85,1,27,4, , ,3000,8,3,3
5,1,9,25,19,17,7,151,86,1,25,96, , ,3000,8,3,3
5,1,9,25,19,17,7,151,87,1,40,14, , ,20000,8,3,3
5,1,9,25,19,17,7,151,88,1,60,2, , ,3000,8,3,3
5,1,9,25,19,17,7,151,89,1,37,14, , ,2500,8,3,3
5,1,9,25,19,17,7,151,90,1,22,96,2, ,20000,8,3,3
5,1,9,25,19,17,7,151,91,1,27,17, , ,5000,8,3,3
5,1,9,25,19,17,7,151,92,1,60,11, , ,5000,8,3,3
5,1,9,25,19,17,7,151,93,1,50,5, , ,6000,8,3,3
5,1,9,25,19,17,7,151,94,1,40,11, , ,4000,8,3,3
5,1,9,25,19,17,7,151,95,1,19,18, , ,15000,8,3,3
5,1,9,25,19,17,7,151,96,1,26,11, , ,15000,8,3,3
5,1,9,25,19,17,7,151,97,1,38,2,5, ,9000,8,3,3
5,1,9,25,19,17,7,151,98,1,40,18, , ,6000,8,3,3
5,1,9,25,19,17,7,151,99,1,25,18,1, ,9000,8,3,3
5,1,9,25,19,17,7,151,100,1,38,1,11, ,5000,8,3,3
5,1,9,25,19,17,7,151,101,1,33,11, , ,15000,8,3,3
5,1,9,25,19,17,7,151,102,1,60,2, , ,3000,8,3,3
5,1,9,25,19,17,7,151,103,1,34,18, , ,6000,8,3,3
5,1,9,25,19,17,7,151,104,1,25,18, , ,7000,8,3,3
5,1,9,25,19,17,7,151,105,1,22,18, , ,7000,8,3,3
5,1,9,25,19,17,7,151,106,1,45,2, , ,5000,8,3,3
5,1,9,25,19,17,7,151,107,1,50,14, , ,20000,8,3,3
5,1,9,25,19,17,7,151,108,1,32,14,11,1,50000,8,3,3
5,1,9,25,19,17,7,151,109,1,38,1,11, ,10000,8,3,3
5,1,9,25,19,17,7,151,110,1,26,1, , ,5000,8,3,3
5,1,9,25,19,17,7,151,111,1,30,96, , ,8000,8,3,3
5,1,9,25,19,17,7,151,112,1,35,96, , ,8000,8,3,3
5,1,9,25,19,17,7,151,113,1,38,6,2, ,9000,8,3,3
5,1,9,25,19,17,7,151,114,1,35,96,2, ,9000,8,3,3
5,1,9,25,19,17,7,151,115,1,25,18,2, ,8000,8,3,3
5,1,9,25,19,17,7,151,116,1,18,2, , ,8000,8,3,3
5,1,9,25,19,17,7,151,117,1,25,11, , ,5000,8,3,3
5,1,9,25,19,17,7,151,118,1,18,18,2, ,9000,8,3,3
5,1,9,25,19,17,7,151,119,1,25,1,2, ,10000,8,3,3
5,1,9,25,19,17,7,151,120,1,75,96, , ,2000,8,5,3
5,1,9,25,19,17,7,151,121,1,35,6,2, ,8000,8,3,3
5,1,9,25,19,17,7,151,122,1,50,11,1, ,10000,1,3,3
5,1,9,25,19,17,7,151,123,1,65,12, , ,4500,8,3,3
5,1,9,25,19,17,7,151,124,1,35,2,4, ,4000,8,3,3
5,1,9,25,19,17,7,151,125,1,26,11,2, ,8000,8,3,3
5,1,9,25,19,17,7,151,126,1,32,96, , ,3000,8,3,3
5,1,9,25,19,17,7,151,127,1,28,18, , ,5000,8,3,3
5,1,9,25,19,17,7,151,128,1,54,11,9,18,10000,8,3,3
5,1,9,25,19,17,7,151,129,1,30,9,2, ,10000,8,3,3
5,1,9,25,19,17,7,151,130,1,20,96,2, ,15000,8,3,3
5,1,9,25,19,17,7,151,131,1,55,1,2, ,15000,8,3,3
5,1,9,25,19,17,7,151,132,1,32,2,5, ,6000,8,5,3
5,1,9,25,19,17,7,151,133,1,25,17,5,2,8000,8,3,3
5,1,9,25,19,17,7,151,134,1,26,11, , ,10000,8,3,3
5,1,9,25,19,17,7,151,135,1,33,2, , ,4000,8,3,3
5,1,9,25,19,17,7,151,136,1,20,18,1,2,9000,8,3,3
5,1,9,25,19,17,7,151,137,1,40,2,6, ,7000,8,3,3
5,1,9,25,19,17,7,151,138,1,45,18,2, ,8000,8,3,3
5,1,9,25,19,17,7,151,139,1,60,2, , ,2000,8,2,3
5,1,9,25,19,17,7,151,140,1,35,1, , ,3000,8,3,3
5,1,9,25,19,17,7,151,141,1,55,2,1, ,5000,8,3,3
5,1,9,25,19,17,7,151,142,1,30,2,4, ,4000,8,3,3
5,1,9,25,19,17,7,151,143,1,22,14,2,96,20000,8,3,3
5,1,9,25,19,17,7,151,144,1,35,2, , ,4000,8,3,3
5,1,9,25,19,17,7,151,145,1,32,14, , ,10000,8,3,3
5,1,9,25,19,17,7,151,146,1,18,11,96,2,10000,8,3,3
5,1,9,25,19,17,7,151,147,1,30,96,2, ,8000,8,3,3
5,1,9,25,19,17,7,151,148,1,25,96,2, ,10000,8,3,3
5,1,9,25,19,17,7,151,149,1,30,96,2, ,5000,8,3,3
5,1,9,25,19,17,7,151,150,1,37,2,5, ,5000,8,3,3
5,1,9,25,19,17,7,151,151,1,23,11,5, ,6000,8,3,3
5,1,9,25,19,872,9,139,1,1,32,14, , ,7000,1,1,3
5,1,9,25,19,872,9,139,2,1,70,12,1,16,15000,1,3,3
5,1,9,25,19,872,9,139,3,1,31,9,96, ,10000,1,1,3
5,1,9,25,19,872,9,139,4,1,55,2, , ,5000,8,3,3
5,1,9,25,19,872,9,139,5,1,31,11, , ,6000,8,3,3
5,1,9,25,19,872,9,139,6,1,38,18,2, ,5000,8,3,3
5,1,9,25,19,872,9,139,7,1,40,4, , ,4000,8,3,3
5,1,9,25,19,872,9,139,8,1,27,17, , ,6000,8,5,3
5,1,9,25,19,872,9,139,9,1,28,11, , ,8000,8,3,3
5,1,9,25,19,872,9,139,10,1,54,2,11, ,8000,8,3,3
5,1,9,25,19,872,9,139,11,1,70,2,13, ,10000,8,3,3
5,1,9,25,19,872,9,139,12,1,30,96,11,2,20000,8,3,3
5,1,9,25,19,872,9,139,13,1,25,18,2, ,12000,8,3,3
5,1,9,25,19,872,9,139,14,1,38,11,9, ,20000,8,3,3
5,1,9,25,19,872,9,139,15,1,30,11,13,2,20000,8,3,3
5,1,9,25,19,872,9,139,16,1,28,1, , ,10000,8,3,3
5,1,9,25,19,872,9,139,17,1,35,1,9, ,20000,8,3,3
5,1,9,25,19,872,9,139,18,1,40,11,16,1,18000,1,3,3
5,1,9,25,19,872,9,139,19,1,44,1,16, ,7000,8,3,3
5,1,9,25,19,872,9,139,20,1,42,1,16, ,8000,1,1,3
5,1,9,25,19,872,9,139,21,1,38,11, , ,4500,8,3,3
5,1,9,25,19,872,9,139,22,1,35,4, , ,4000,8,3,3
5,1,9,25,19,872,9,139,23,1,40,8, , ,4000,8,5,3
5,1,9,25,19,872,9,139,24,1,34,6,2, ,3500,8,5,3
5,1,9,25,19,872,9,139,25,1,38,6,2, ,4000,8,3,3
5,1,9,25,19,872,9,139,26,1,25,6,2, ,3500,8,3,3
5,1,9,25,19,872,9,139,27,1,25,6, , ,3500,8,3,3
5,1,9,25,19,872,9,139,28,1,23,5,2, ,5000,8,3,3
5,1,9,25,19,872,9,139,29,1,20,6,2, ,4500,8,3,3
5,1,9,25,19,872,9,139,30,1,40,6, , ,4000,1,1,3
5,1,9,25,19,872,9,139,31,1,30,2, , ,3000,8,3,3
5,1,9,25,19,872,9,139,32,1,60,1,2, ,5000,8,3,3
5,1,9,25,19,872,9,139,33,1,24,11,2, ,7000,8,3,3
5,1,9,25,19,872,9,139,34,1,50,96,2, ,6000,8,3,3
5,1,9,25,19,872,9,139,35,1,32,2,5, ,5000,8,3,3
5,1,9,25,19,872,9,139,36,1,38,2, , ,4000,8,3,3
5,1,9,25,19,872,9,139,37,1,45,2, , ,3000,8,3,3
5,1,9,25,19,872,9,139,38,1,40,11, , ,15000,1,1,1
5,1,9,25,19,872,9,139,39,1,28,11, , ,19000,8,3,3
5,1,9,25,19,872,9,139,40,1,36,2,4, ,6000,8,3,3
5,1,9,25,19,872,9,139,41,1,25,8,2, ,16000,8,3,3
5,1,9,25,19,872,9,139,42,1,36,11,7, ,20000,8,1,3
5,1,9,25,19,872,9,139,43,1,35,18,2, ,10000,8,3,3
5,1,9,25,19,872,9,139,44,1,58,2,11, ,8000,8,3,3
5,1,9,25,19,872,9,139,45,1,45,96,2, ,10000,8,3,3
5,1,9,25,19,872,9,139,46,1,35,96,2, ,8000,3,3,8
5,1,9,25,19,872,9,139,47,1,37,96, , ,12000,8,3,3
5,1,9,25,19,872,9,139,48,1,30,17,2, ,9000,8,3,3
5,1,9,25,19,872,9,139,49,1,35,17,2, ,10000,8,3,3
5,1,9,25,19,872,9,139,50,1,30,96, , ,5000,8,3,3
5,1,9,25,19,872,9,139,51,1,70,11, , ,9000,8,3,3
5,1,9,25,19,872,9,139,52,1,27,9, , ,12000,8,3,3
5,1,9,25,19,872,9,139,53,1,25,96, , ,6000,8,3,3
5,1,9,25,19,872,9,139,54,1,23,9, , ,12000,8,3,3
5,1,9,25,19,872,9,139,55,1,24,17,2, ,8000,8,3,3
5,1,9,25,19,872,9,139,56,1,65,9,2, ,15000,8,3,3
5,1,9,25,19,872,9,139,57,1,34,1, , ,3000,8,3,3
5,1,9,25,19,872,9,139,58,1,75,2, , ,3000,8,3,3
5,1,9,25,19,872,9,139,59,1,25,11,2, ,9000,8,3,3
5,1,9,25,19,872,9,139,60,1,40,2,4, ,7000,8,3,3
5,1,9,25,19,872,9,139,61,1,35,2,4, ,4000,8,3,3
5,1,9,25,19,872,9,139,62,1,30,4, , ,5000,8,3,3
5,1,9,25,19,872,9,139,63,1,23,8, , ,15000,8,3,3
5,1,9,25,19,872,9,139,64,1,70,11, , ,9000,8,3,3
5,1,9,25,19,872,9,139,65,1,40,96, , ,12000,8,3,3
5,1,9,25,19,872,9,139,66,1,50,17,9, ,7000,8,3,3
5,1,9,25,19,872,9,139,67,1,32,6,2, ,5000,8,3,3
5,1,9,25,19,872,9,139,68,1,50,6,2, ,5000,8,3,3
5,1,9,25,19,872,9,139,69,1,35,11, , ,15000,8,3,3
5,1,9,25,19,872,9,139,70,1,48,20,1,10,12000,8,3,3
5,1,9,25,19,872,9,139,71,1,60,5, , ,4000,8,3,3
5,1,9,25,19,872,9,139,72,1,45,11, , ,7000,8,3,3
5,1,9,25,19,872,9,139,73,1,40,11, , ,10000,8,3,3
5,1,9,25,19,872,9,139,74,1,45,2, , ,4000,8,3,3
5,1,9,25,19,872,9,139,75,1,30,2,4, ,6000,8,3,3
5,1,9,25,19,872,9,139,76,1,35,1,4, ,10000,8,3,3
5,1,9,25,19,872,9,139,77,1,30,10, , ,10000,8,3,3
5,1,9,25,19,872,9,139,78,1,25,18, , ,9000,8,3,3
5,1,9,25,19,872,9,139,79,1,45,11, , ,28000,8,3,3
5,1,9,25,19,872,9,139,80,1,35,11, , ,16000,8,3,3
5,1,9,25,19,872,9,139,81,1,55,11,1, ,12000,8,3,3
5,1,9,25,19,872,9,139,82,2,45,1, , ,8000,8,3,3
5,1,9,25,19,872,9,139,83,1,57,11,1, ,15000,8,3,3
5,1,9,25,19,872,9,139,84,1,45,11,1,96,16000,8,3,3
5,1,9,25,19,872,9,139,85,1,18,96, , ,6000,8,3,3
5,1,9,25,19,872,9,139,86,1,56,96,1, ,3000,8,3,3
5,1,9,25,19,872,9,139,87,1,45,11,1, ,15000,1,1,3
5,1,9,25,19,872,9,139,88,1,58,1,96, ,8000,8,1,3
5,1,9,25,19,872,9,139,89,1,62,12,1,16,15000,8,1,3
5,1,9,25,19,872,9,139,90,1,22,18,1, ,10000,8,3,3
5,1,9,25,19,872,9,139,91,2,65,15, , ,2000,8,7,3
5,1,9,25,19,872,9,139,92,1,30,1,2, ,6000,8,3,3
5,1,9,25,19,872,9,139,93,1,55,1,2, ,6000,8,3,3
5,1,9,25,19,872,9,139,94,1,57,1,2, ,8000,8,3,3
5,1,9,25,19,872,9,139,95,1,60,11,1, ,8000,8,1,3
5,1,9,25,19,872,9,139,96,1,55,11,1, ,25000,8,3,3
5,1,9,25,19,872,9,139,97,1,52,2, , ,18000,8,3,3
5,1,9,25,19,872,9,139,98,1,40,1, , ,18000,8,3,3
5,1,9,25,19,872,9,139,99,1,20,11, , ,25000,8,3,3
5,1,9,25,19,872,9,139,100,1,38,11,1,3,35000,8,3,3
5,1,9,25,19,872,9,139,101,1,28,6,2, ,20000,8,3,3
5,1,9,25,19,872,9,139,102,1,27,9,2, ,18000,8,3,3
5,1,9,25,19,872,9,139,103,1,28,1, , ,20000,8,3,3
5,1,9,25,19,872,9,139,104,1,22,96, , ,999996,8,3,3
5,1,9,25,19,872,9,139,105,1,30,9, , ,15000,8,3,3
5,1,9,25,19,872,9,139,106,1,28,9,2, ,15000,8,3,3
5,1,9,25,19,872,9,139,107,1,38,2, , ,15000,8,3,3
5,1,9,25,19,872,9,139,108,1,35,11, , ,17000,8,3,3
5,1,9,25,19,872,9,139,109,1,25,6, , ,15000,8,3,3
5,1,9,25,19,872,9,139,110,1,45,96, , ,15000,8,3,3
5,1,9,25,19,872,9,139,111,1,32,9,1, ,20000,8,3,3
5,1,9,25,19,872,9,139,112,1,35,11,9, ,60000,8,3,3
5,1,9,25,19,872,9,139,113,1,65,11,1, ,12000,8,3,3
5,1,9,25,19,872,9,139,114,1,40,9, , ,10000,8,3,3
5,1,9,25,19,872,9,139,115,1,79,2, , ,4000,8,3,3
5,1,9,25,19,872,9,139,116,1,25,2,4, ,6000,8,3,3
5,1,9,25,19,872,9,139,117,1,25,2,4, ,6000,8,3,3
5,1,9,25,19,872,9,139,118,1,45,1, , ,4000,8,3,3
5,1,9,25,19,872,9,139,119,1,40,11,1, ,15000,8,3,3
5,1,9,25,19,872,9,139,120,1,34,2, , ,15000,8,3,3
5,1,9,25,19,872,9,139,121,1,29,2, , ,10000,8,3,3
5,1,9,25,19,872,9,139,122,1,26,2, , ,10000,8,3,3
5,1,9,25,19,872,9,139,123,1,55,2, , ,7000,8,3,3
5,1,9,25,19,872,9,139,124,1,35,4, , ,6000,8,3,3
5,1,9,25,19,872,9,139,125,1,40,2, , ,6000,8,3,3
5,1,9,25,19,872,9,139,126,1,55,1, , ,7000,8,3,3
5,1,9,25,19,872,9,139,127,1,25,18,1, ,6000,8,3,3
5,1,9,25,19,872,9,139,128,1,28,1, , ,8000,8,3,3
5,1,9,25,19,872,9,139,129,1,36,1, , ,8000,8,9,3
5,1,9,25,19,872,9,139,130,1,30,4, , ,3000,8,5,3
5,1,9,25,19,872,9,139,131,1,40,4, , ,3500,8,7,3
5,1,9,25,19,872,9,139,132,1,17,4, , ,4000,8,7,3
5,1,9,25,19,872,9,139,133,1,27,4, , ,6000,8,3,3
5,1,9,25,19,872,9,139,134,1,24,4, , ,6000,8,7,3
5,1,9,25,19,872,9,139,135,1,80,12, , ,600,8,3,3
5,1,9,25,19,872,9,139,136,1,50,2,4, ,4000,8,3,3
5,1,9,25,19,872,9,139,137,1,30,4,2, ,6000,8,3,3
5,1,9,25,19,872,9,139,138,1,25,2,17, ,8000,8,3,3
5,1,9,25,19,872,9,139,139,1,25,2, , ,5000,8,3,3
5,1,78,55,88,18,1,157,1,1,32,11,2, ,12000,8,3,3
5,1,78,55,88,18,1,157,2,1,27,1, , ,8000,8,3,3
5,1,78,55,88,18,1,157,3,1,50,1, , ,8000,8,3,3
5,1,78,55,88,18,1,157,4,2,35,11, , ,7000,8,3,3
5,1,78,55,88,18,1,157,5,1,45,9,1, ,9000,8,3,3
5,1,78,55,88,18,1,157,6,1,70,1, , ,7000,8,3,3
5,1,78,55,88,18,1,157,7,1,30,6,1, ,8000,8,3,3
5,1,78,55,88,18,1,157,8,1,25,11,1, ,10000,8,3,3
5,1,78,55,88,18,1,157,9,1,35,6,4, ,7000,8,3,3
5,1,78,55,88,18,1,157,10,1,40,9, , ,8000,8,3,3
5,1,78,55,88,18,1,157,11,1,60,9, , ,8000,8,3,3
5,1,78,55,88,18,1,157,12,1,36,9, , ,8000,8,3,3
5,1,78,55,88,18,1,157,13,1,45,6,1, ,8000,8,3,3
5,1,78,55,88,18,1,157,14,1,35,6,1, ,9000,8,3,3
5,1,78,55,88,18,1,157,15,1,33,9,1, ,12000,8,3,3
5,1,78,55,88,18,1,157,16,1,40,6,1, ,10000,8,3,3
5,1,78,55,88,18,1,157,17,1,30,9,1, ,14000,8,3,3
5,1,78,55,88,18,1,157,18,1,45,11,1, ,10000,8,3,3
5,1,78,55,88,18,1,157,19,1,36,14,1, ,10000,8,3,3
5,1,78,55,88,18,1,157,20,1,42,1, , ,8000,8,3,3
5,1,78,55,88,18,1,157,21,1,45,1, , ,8000,8,3,3
5,1,78,55,88,18,1,157,22,1,40,11, , ,7000,8,3,3
5,1,78,55,88,18,1,157,23,1,42,9, , ,7000,8,3,3
5,1,78,55,88,18,1,157,24,1,40,14,11, ,12000,1,1,3
5,1,78,55,88,18,1,157,25,1,44,9,1, ,13000,8,3,3
5,1,78,55,88,18,1,157,26,1,39,9,1, ,13000,8,3,3
5,1,78,55,88,18,1,157,27,1,25,11, , ,8000,8,3,3
5,1,78,55,88,18,1,157,28,1,70,2, , ,4000,8,3,3
5,1,78,55,88,18,1,157,29,1,29,11,2, ,6000,8,3,3
5,1,78,55,88,18,1,157,30,1,25,11,1, ,7000,8,3,3
5,1,78,55,88,18,1,157,31,1,40,11, , ,6000,8,3,3
5,1,78,55,88,18,1,157,32,1,45,6, , ,6000,8,3,3
5,1,78,55,88,18,1,157,33,1,32,6, , ,6000,8,3,3
5,1,78,55,88,18,1,157,34,1,62,6, , ,6000,8,3,3
5,1,78,55,88,18,1,157,35,1,30,6,4, ,6000,8,3,3
5,1,78,55,88,18,1,157,36,1,28,6,4, ,7000,8,3,3
5,1,78,55,88,18,1,157,37,1,50,1, , ,7000,8,3,3
5,1,78,55,88,18,1,157,38,1,40,18, , ,6000,8,3,3
5,1,78,55,88,18,1,157,39,1,50,18, , ,7000,8,3,3
5,1,78,55,88,18,1,157,40,1,16,18, , ,6000,8,5,3
5,1,78,55,88,18,1,157,41,1,36,18, , ,7000,8,3,3
5,1,78,55,88,18,1,157,42,1,31,18, , ,7000,8,5,3
5,1,78,55,88,18,1,157,43,1,55,18, , ,7000,8,6,3
5,1,78,55,88,18,1,157,44,1,45,18, , ,7000,8,3,3
5,1,78,55,88,18,1,157,45,1,40,18, , ,8000,8,3,3
5,1,78,55,88,18,1,157,46,1,40,11, , ,7000,8,3,3
5,1,78,55,88,18,1,157,47,1,40,9, , ,12000,8,3,3
5,1,78,55,88,18,1,157,48,1,35,18, , ,7000,8,3,3
5,1,78,55,88,18,1,157,49,1,47,18, , ,8000,8,3,3
5,1,78,55,88,18,1,157,50,1,35,18, , ,10000,8,3,3
5,1,78,55,88,18,1,157,51,1,51,18, , ,7000,8,3,3
